emd_code,sido_name,sigungu_name,emd_name,center_lat,center_lon,grid_nx,grid_ny,announce_time,temperature,humidity,feels_like,risk_tier
4729025000,경상북도,경산시,하양읍,35.905595,128.786486,92,91,20240805T14:00,38.4,59.0,38.8,위험
4729025300,경상북도,경산시,진량읍,35.869526,128.826098,93,91,20240805T14:00,38.4,59.0,38.8,위험
4729025600,경상북도,경산시,압량읍,35.842701,128.772271,92,90,20240805T14:00,38.4,59.0,38.8,위험
4729031000,경상북도,경산시,와촌면,35.950643,128.800033,92,92,20240805T14:00,38.4,59.0,38.8,위험
4729033000,경상북도,경산시,자인면,35.822778,128.829637,93,90,20240805T14:00,38.4,59.0,38.8,위험
4729034000,경상북도,경산시,용성면,35.798638,128.896175,94,89,20240805T14:00,38.4,59.0,38.8,위험
4729035000,경상북도,경산시,남산면,35.776802,128.818715,93,89,20240805T14:00,37.8,60.0,38.3,위험
4729036000,경상북도,경산시,압량면,35.842046,128.772891,92,90,20240805T14:00,38.4,59.0,38.8,위험
4729037000,경상북도,경산시,남천면,35.753405,128.746183,92,88,20240805T14:00,38.4,59.0,38.8,위험
4729051000,경상북도,경산시,중방동,35.828657,128.734982,91,90,20240805T14:00,38.8,57.0,39.0,위험
4729052000,경상북도,경산시,중앙동,35.823419,128.739284,91,90,20240805T14:00,38.8,57.0,39.0,위험
4729053000,경상북도,경산시,남부동,35.804534,128.742566,91,89,20240805T14:00,38.8,57.0,39.0,위험
4729054000,경상북도,경산시,서부동,35.814498,128.724856,91,89,20240805T14:00,38.8,57.0,39.0,위험
4729054100,경상북도,경산시,서부1동,35.814498,128.724856,91,89,20240805T14:00,38.8,57.0,39.0,위험
4729054200,경상북도,경산시,서부2동,35.835341,128.727524,91,90,20240805T14:00,38.8,57.0,39.0,위험
4729055000,경상북도,경산시,북부동,35.835676,128.75358,92,90,20240805T14:00,38.8,57.0,39.0,위험
4729056000,경상북도,경산시,동부동,35.803496,128.771966,92,89,20240805T14:00,38.8,57.0,39.0,위험
4772000000,경상북도,군위군,군위군,36.167492,128.724889,91,97,20240805T14:00,37.3,61.0,37.9,위험
4772025000,경상북도,군위군,군위읍,36.235104,128.5789,88,98,20240805T14:00,37.3,61.0,37.9,위험
4772031000,경상북도,군위군,소보면,36.255996,128.471106,86,99,20240805T14:00,37.3,61.0,37.9,위험
4772032000,경상북도,군위군,효령면,36.143195,128.588722,88,96,20240805T14:00,36.7,62.0,37.4,위험
4772033000,경상북도,군위군,부계면,36.066367,128.659849,90,95,20240805T14:00,37.3,61.0,37.9,위험
4772034000,경상북도,군위군,우보면,36.169051,128.644794,89,97,20240805T14:00,37.3,61.0,37.9,위험
4772035000,경상북도,군위군,의흥면,36.162531,128.73743,91,97,20240805T14:00,37.3,61.0,37.9,위험
4772036000,경상북도,군위군,산성면,36.093577,128.71691,91,95,20240805T14:00,36.7,62.0,37.4,위험
4772037000,경상북도,군위군,고로면,36.151347,128.828782,93,97,20240805T14:00,37.3,61.0,37.9,위험
4772038000,경상북도,군위군,삼국유사면,36.151134,128.828445,93,97,20240805T14:00,37.3,61.0,37.9,위험
4773000000,경상북도,의성군,의성군,36.3622,128.594495,88,101,20240805T14:00,37.9,62.0,38.6,위험
4773025000,경상북도,의성군,의성읍,36.35062,128.700081,90,101,20240805T14:00,37.9,62.0,38.6,위험
4773031000,경상북도,의성군,단촌면,36.433691,128.690203,90,103,20240805T14:00,37.9,62.0,38.6,위험
4773032000,경상북도,의성군,점곡면,36.404497,128.765222,91,102,20240805T14:00,37.3,63.0,38.1,위험
4773033000,경상북도,의성군,옥산면,36.374946,128.830012,93,102,20240805T14:00,37.3,63.0,38.1,위험
4773034000,경상북도,의성군,사곡면,36.303683,128.790655,92,100,20240805T14:00,37.3,63.0,38.1,위험
4773035000,경상북도,의성군,춘산면,36.238194,128.818399,92,99,20240805T14:00,37.3,63.0,38.1,위험
4773036000,경상북도,의성군,가음면,36.230077,128.728135,91,98,20240805T14:00,37.9,62.0,38.6,위험
4773037000,경상북도,의성군,금성면,36.260877,128.685705,90,99,20240805T14:00,37.9,62.0,38.6,위험
4773038000,경상북도,의성군,봉양면,36.306127,128.611097,89,100,20240805T14:00,37.9,62.0,38.6,위험
4773039000,경상북도,의성군,비안면,36.339475,128.514651,87,101,20240805T14:00,37.9,62.0,38.6,위험
4773040000,경상북도,의성군,구천면,36.328166,128.420506,85,100,20240805T14:00,37.9,62.0,38.6,위험
4773041000,경상북도,의성군,단밀면,36.368619,128.363463,84,101,20240805T14:00,37.9,62.0,38.6,위험
4773042000,경상북도,의성군,단북면,36.394132,128.393919,85,102,20240805T14:00,37.3,63.0,38.1,위험
4773043000,경상북도,의성군,안계면,36.395672,128.464801,86,102,20240805T14:00,37.9,62.0,38.6,위험
4773044000,경상북도,의성군,다인면,36.469027,128.366071,84,103,20240805T14:00,37.9,62.0,38.6,위험
4773045000,경상북도,의성군,신평면,36.469825,128.517441,87,103,20240805T14:00,37.9,62.0,38.6,위험
4773046000,경상북도,의성군,안평면,36.38972,128.580854,88,102,20240805T14:00,37.9,62.0,38.6,위험
4773047000,경상북도,의성군,안사면,36.45298,128.456996,86,103,20240805T14:00,37.9,62.0,38.6,위험
4775000000,경상북도,청송군,청송군,36.377698,129.096199,97,102,20240805T14:00,35.6,65.0,36.5,위험
4775025000,경상북도,청송군,청송읍,36.419533,129.102241,97,103,20240805T14:00,35.6,65.0,36.5,위험
4775031000,경상북도,청송군,부동면,36.364857,129.14501,98,102,20240805T14:00,35.6,65.0,36.5,위험
4775031500,경상북도,청송군,부동면,36.364848,129.145021,98,102,20240805T14:00,35.6,65.0,36.5,위험
4775032000,경상북도,청송군,부남면,36.29581,129.146109,98,100,20240805T14:00,35.6,65.0,36.5,위험
4775033000,경상북도,청송군,현동면,36.249578,129.03191,96,99,20240805T14:00,35.6,65.0,36.5,위험
4775034000,경상북도,청송군,현서면,36.233732,128.930588,94,99,20240805T14:00,35.6,65.0,36.5,위험
4775035000,경상북도,청송군,안덕면,36.318613,128.979569,95,100,20240805T14:00,35.6,65.0,36.5,위험
4775036000,경상북도,청송군,파천면,36.440635,129.004597,96,103,20240805T14:00,35.6,65.0,36.5,위험
4775037000,경상북도,청송군,진보면,36.522211,129.054802,96,105,20240805T14:00,35.6,65.0,36.5,위험
4776000000,경상북도,영양군,영양군,36.684199,129.136399,98,109,20240805T14:00,34.8,67.0,35.9,위험
4776025000,경상북도,영양군,영양읍,36.636933,129.158372,98,108,20240805T14:00,34.8,67.0,35.9,위험
4776031000,경상북도,영양군,입암면,36.599525,129.063027,96,107,20240805T14:00,34.8,67.0,35.9,위험
4776032000,경상북도,영양군,청기면,36.722153,129.035915,96,109,20240805T14:00,34.8,67.0,35.9,위험
4776032500,경상북도,영양군,청기면당동출장소,36.722153,129.035915,96,109,20240805T14:00,34.8,67.0,35.9,위험
4776032600,경상북도,영양군,청기면당리출장소,36.75788,129.053587,96,110,20240805T14:00,34.8,67.0,35.9,위험
4776033000,경상북도,영양군,일월면,36.759279,129.120976,97,110,20240805T14:00,34.8,67.0,35.9,위험
4776034000,경상북도,영양군,수비면,36.778485,129.234867,99,111,20240805T14:00,34.8,67.0,35.9,위험
4776035000,경상북도,영양군,석보면,36.557798,129.168209,98,106,20240805T14:00,34.8,67.0,35.9,위험
4777000000,경상북도,영덕군,영덕군,36.470396,129.293799,101,104,20240805T14:00,34.5,73.0,36.1,위험
4777025000,경상북도,영덕군,영덕읍,36.433029,129.389875,102,103,20240805T14:00,34.5,73.0,36.1,위험
4777031000,경상북도,영덕군,강구면,36.377249,129.363087,102,102,20240805T14:00,34.0,76.0,35.9,위험
4777032000,경상북도,영덕군,남정면,36.321175,129.339662,102,101,20240805T14:00,34.5,73.0,36.1,위험
4777033000,경상북도,영덕군,달산면,36.370857,129.268259,100,102,20240805T14:00,33.9,74.0,35.6,위험
4777034000,경상북도,영덕군,지품면,36.456376,129.248485,100,104,20240805T14:00,34.5,73.0,36.1,위험
4777034500,경상북도,영덕군,지품면원전출장소,36.484981,129.191986,99,104,20240805T14:00,34.5,73.0,36.1,위험
4777035000,경상북도,영덕군,축산면,36.489499,129.376879,102,104,20240805T14:00,33.9,74.0,35.6,위험
4777035500,경상북도,영덕군,축산면축산출장소,36.505645,129.442005,103,105,20240805T14:00,33.9,74.0,35.6,위험
4777036000,경상북도,영덕군,영해면,36.532937,129.372802,102,105,20240805T14:00,34.0,76.0,35.9,위험
4777037000,경상북도,영덕군,병곡면,36.606627,129.381749,102,107,20240805T14:00,33.9,74.0,35.6,위험
4777038000,경상북도,영덕군,창수면,36.600176,129.285497,100,107,20240805T14:00,34.5,73.0,36.1,위험
4782000000,경상북도,청도군,청도군,35.706094,128.885296,94,87,20240805T14:00,37.1,62.0,37.8,위험
4782012000,경상북도,청도군,청도읍,35.634887,128.758974,92,85,20240805T14:00,37.1,62.0,37.8,위험
4782025000,경상북도,청도군,화양읍,35.666736,128.713623,91,86,20240805T14:00,36.5,63.0,37.3,위험
4782025100,경상북도,청도군,화양읍남성현출장,35.695872,128.717546,91,87,20240805T14:00,36.5,63.0,37.3,위험
4782025300,경상북도,청도군,청도읍,35.634887,128.758974,92,85,20240805T14:00,37.1,62.0,37.8,위험
4782025400,경상북도,청도군,청도읍유호출장소,35.571898,128.768824,92,84,20240805T14:00,37.1,62.0,37.8,위험
4782029000,경상북도,청도군,화양읍남성현출장,35.695872,128.717546,91,87,20240805T14:00,36.5,63.0,37.3,위험
4782029100,경상북도,청도군,청도읍유호출장소,35.571898,128.768824,92,84,20240805T14:00,37.1,62.0,37.8,위험
4782031000,경상북도,청도군,각남면,35.620657,128.661471,90,85,20240805T14:00,37.1,62.0,37.8,위험
4782032000,경상북도,청도군,풍각면,35.635923,128.582771,89,85,20240805T14:00,37.1,62.0,37.8,위험
4782033000,경상북도,청도군,각북면,35.690627,128.572281,89,87,20240805T14:00,36.5,63.0,37.3,위험
4782034000,경상북도,청도군,이서면,35.692281,128.653778,90,87,20240805T14:00,37.1,62.0,37.8,위험
4782035000,경상북도,청도군,운문면,35.726939,128.947915,95,88,20240805T14:00,37.1,62.0,37.8,위험
4782036000,경상북도,청도군,금천면,35.698527,128.903435,94,87,20240805T14:00,37.1,62.0,37.8,위험
4782037000,경상북도,청도군,매전면,35.665182,128.847115,93,86,20240805T14:00,37.1,62.0,37.8,위험
4783000000,경상북도,고령군,고령군,35.730999,128.310893,84,87,20240805T14:00,36.9,64.0,37.8,위험
4783025000,경상북도,고령군,고령읍,35.730636,128.261616,83,87,20240805T14:00,36.3,65.0,37.3,위험
4783025300,경상북도,고령군,대가야읍,35.730636,128.261616,83,87,20240805T14:00,36.9,64.0,37.8,위험
4783031000,경상북도,고령군,덕곡면,35.786079,128.204805,82,88,20240805T14:00,36.3,65.0,37.3,위험
4783032000,경상북도,고령군,운수면,35.782875,128.29096,83,88,20240805T14:00,36.9,64.0,37.8,위험
4783033000,경상북도,고령군,성산면,35.758671,128.359965,85,88,20240805T14:00,36.3,65.0,37.3,위험
4783034000,경상북도,고령군,다산면,35.815911,128.424618,86,89,20240805T14:00,36.3,65.0,37.3,위험
4783035000,경상북도,고령군,개진면,35.706436,128.398922,85,87,20240805T14:00,36.9,64.0,37.8,위험
4783036000,경상북도,고령군,우곡면,35.658507,128.337623,84,86,20240805T14:00,36.3,65.0,37.3,위험
4783037000,경상북도,고령군,쌍림면,35.688955,128.239835,83,86,20240805T14:00,36.9,64.0,37.8,위험
4784000000,경상북도,성주군,성주군,35.916199,128.228689,82,91,20240805T14:00,36.7,63.0,37.5,위험
4784025000,경상북도,성주군,성주읍,35.919712,128.282256,83,91,20240805T14:00,36.7,63.0,37.5,위험
4784031000,경상북도,성주군,선남면,35.903122,128.356406,85,91,20240805T14:00,36.7,63.0,37.5,위험
4784032000,경상북도,성주군,용암면,35.840912,128.317701,84,90,20240805T14:00,36.7,63.0,37.5,위험
4784033000,경상북도,성주군,수륜면,35.832836,128.200169,82,89,20240805T14:00,36.7,63.0,37.5,위험
4784034000,경상북도,성주군,가천면,35.869087,128.130593,81,90,20240805T14:00,36.7,63.0,37.5,위험
4784035000,경상북도,성주군,금수면,35.919377,128.130726,81,91,20240805T14:00,36.7,63.0,37.5,위험
4784035500,경상북도,성주군,금수강산면,35.919295,128.130847,81,91,20240805T14:00,36.2,66.0,37.2,위험
4784036000,경상북도,성주군,대가면,35.902817,128.20801,82,91,20240805T14:00,36.7,63.0,37.5,위험
4784037000,경상북도,성주군,벽진면,35.975974,128.190462,82,93,20240805T14:00,36.7,63.0,37.5,위험
4784038000,경상북도,성주군,초전면,35.997902,128.250354,83,93,20240805T14:00,36.7,63.0,37.5,위험
4784039000,경상북도,성주군,월항면,35.97444,128.302339,84,93,20240805T14:00,36.7,63.0,37.5,위험
4785000000,경상북도,칠곡군,칠곡군,36.004395,128.464494,86,93,20240805T14:00,37.5,60.0,38.0,위험
4785025000,경상북도,칠곡군,왜관읍,35.956087,128.411778,85,92,20240805T14:00,37.5,60.0,38.0,위험
4785025300,경상북도,칠곡군,북삼읍,36.060063,128.346744,84,94,20240805T14:00,36.9,61.0,37.5,위험
4785025600,경상북도,칠곡군,석적읍,36.049767,128.445663,86,94,20240805T14:00,37.5,60.0,38.0,위험
4785031000,경상북도,칠곡군,지천면,35.966346,128.482707,87,93,20240805T14:00,37.5,60.0,38.0,위험
4785032000,경상북도,칠곡군,동명면,36.004679,128.562127,88,93,20240805T14:00,37.5,60.0,38.0,위험
4785033000,경상북도,칠곡군,가산면,36.07521,128.515976,87,95,20240805T14:00,36.9,61.0,37.5,위험
4785034000,경상북도,칠곡군,석적면,36.049767,128.445663,86,94,20240805T14:00,37.5,60.0,38.0,위험
4785035000,경상북도,칠곡군,북삼면,36.060063,128.346744,84,94,20240805T14:00,36.9,61.0,37.5,위험
4785036000,경상북도,칠곡군,약목면,36.026146,128.356892,84,94,20240805T14:00,37.5,60.0,38.0,위험
4785037000,경상북도,칠곡군,기산면,35.978953,128.360175,85,93,20240805T14:00,36.9,61.0,37.5,위험
4790000000,경상북도,예천군,예천군,36.652097,128.47269,86,107,20240805T14:00,36.2,64.0,37.1,위험
4790025000,경상북도,예천군,예천읍,36.661948,128.449395,86,108,20240805T14:00,36.2,64.0,37.1,위험
4790025300,경상북도,예천군,호명읍,36.609043,128.476051,86,106,20240805T14:00,36.2,64.0,37.1,위험
4790031000,경상북도,예천군,용문면,36.707099,128.405782,85,109,20240805T14:00,36.2,64.0,37.1,위험
4790032000,경상북도,예천군,상리면,36.796642,128.422012,85,111,20240805T14:00,36.2,64.0,37.1,위험
4790033000,경상북도,예천군,하리면,36.745965,128.436752,85,109,20240805T14:00,36.2,64.0,37.1,위험
4790034000,경상북도,예천군,감천면,36.730675,128.521265,87,109,20240805T14:00,36.2,64.0,37.1,위험
4790035000,경상북도,예천군,보문면,36.680869,128.54525,87,108,20240805T14:00,36.2,64.0,37.1,위험
4790036000,경상북도,예천군,호명면,36.609411,128.476156,86,106,20240805T14:00,36.2,64.0,37.1,위험
4790037000,경상북도,예천군,유천면,36.653228,128.376924,84,107,20240805T14:00,36.2,64.0,37.1,위험
4790038000,경상북도,예천군,용궁면,36.610426,128.296041,83,106,20240805T14:00,36.2,64.0,37.1,위험
4790039000,경상북도,예천군,개포면,36.612169,128.369201,84,106,20240805T14:00,35.7,67.0,36.8,위험
4790040000,경상북도,예천군,지보면,36.549308,128.387659,85,105,20240805T14:00,36.2,64.0,37.1,위험
4790041000,경상북도,예천군,풍양면,36.510722,128.304121,83,104,20240805T14:00,36.2,64.0,37.1,위험
4790042000,경상북도,예천군,효자면,36.796642,128.422012,85,111,20240805T14:00,36.2,64.0,37.1,위험
4790043000,경상북도,예천군,은풍면,36.745965,128.436752,85,109,20240805T14:00,36.2,64.0,37.1,위험
4792000000,경상북도,봉화군,봉화군,36.923294,128.901897,93,114,20240805T14:00,33.2,68.0,34.4,경고
4792025000,경상북도,봉화군,봉화읍,36.889083,128.705113,90,113,20240805T14:00,32.6,69.0,33.8,경고
4792031000,경상북도,봉화군,물야면,36.97519,128.747285,91,115,20240805T14:00,33.2,68.0,34.4,경고
4792032000,경상북도,봉화군,봉성면,36.911733,128.809999,92,113,20240805T14:00,33.2,68.0,34.4,경고
4792033000,경상북도,봉화군,법전면,36.908329,128.909009,94,113,20240805T14:00,33.2,68.0,34.4,경고
4792034000,경상북도,봉화군,춘양면,37.002489,128.839482,92,115,20240805T14:00,33.2,68.0,34.4,경고
4792035000,경상북도,봉화군,소천면,36.955503,129.020395,95,114,20240805T14:00,33.2,68.0,34.4,경고
4792036000,경상북도,봉화군,재산면,36.812785,129.000101,95,111,20240805T14:00,32.6,69.0,33.8,경고
4792037000,경상북도,봉화군,명호면,36.833716,128.884876,93,112,20240805T14:00,33.2,68.0,34.4,경고
4792038000,경상북도,봉화군,상운면,36.840281,128.784308,91,112,20240805T14:00,33.2,68.0,34.4,경고
4792039000,경상북도,봉화군,석포면,37.04468,129.064912,96,116,20240805T14:00,32.7,71.0,34.1,경고
4793000000,경상북도,울진군,울진군,36.894792,129.284393,100,113,20240805T14:00,33.5,75.0,35.3,위험
4793025000,경상북도,울진군,울진읍,37.00135,129.356442,101,116,20240805T14:00,33.5,75.0,35.3,위험
4793025300,경상북도,울진군,평해읍,36.726113,129.446559,103,110,20240805T14:00,33.0,78.0,35.0,위험
4793031000,경상북도,울진군,북면,37.069587,129.311078,100,117,20240805T14:00,32.9,76.0,34.7,경고
4793031500,경상북도,울진군,북면하당출장소,37.040078,129.321676,101,116,20240805T14:00,32.9,76.0,34.7,경고
4793032000,경상북도,울진군,서면,36.946522,129.207587,99,114,20240805T14:00,33.5,75.0,35.3,위험
4793033000,경상북도,울진군,근남면,36.941526,129.342222,101,114,20240805T14:00,33.5,75.0,35.3,위험
4793034000,경상북도,울진군,원남면,36.862755,129.354664,101,113,20240805T14:00,33.5,75.0,35.3,위험
4793035000,경상북도,울진군,기성면,36.808754,129.405528,102,111,20240805T14:00,33.5,75.0,35.3,위험
4793036000,경상북도,울진군,온정면,36.717819,129.356413,101,109,20240805T14:00,33.5,75.0,35.3,위험
4793037000,경상북도,울진군,죽변면,37.054593,129.388809,102,117,20240805T14:00,33.5,75.0,35.3,위험
4793038000,경상북도,울진군,후포면,36.674978,129.421189,103,109,20240805T14:00,33.0,78.0,35.0,위험
4793039000,경상북도,울진군,금강송면,36.946522,129.207587,99,114,20240805T14:00,33.0,78.0,35.0,위험
4793040000,경상북도,울진군,매화면,36.862755,129.354664,101,113,20240805T14:00,32.9,76.0,34.7,경고
4794000000,경상북도,울릉군,울릉군,37.505097,130.856993,127,128,20240805T14:00,31.8,78.0,33.8,경고
4794025000,경상북도,울릉군,울릉읍,37.494669,130.888323,127,128,20240805T14:00,31.8,78.0,33.8,경고
4794031000,경상북도,울릉군,서면,37.493046,130.831419,126,128,20240805T14:00,31.8,78.0,33.8,경고
4794031500,경상북도,울릉군,서면태하출장소,37.512281,130.801001,126,128,20240805T14:00,31.8,78.0,33.8,경고
4794032000,경상북도,울릉군,북면,37.527319,130.856825,126,128,20240805T14:00,31.2,79.0,33.2,경고
